"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"226",4.13416076327343e-06,5.74226346148436e-08,0.9979045854027,0.00209122301390185
"227",2.05734853230046e-05,1.44417687088215e-06,0.986135783192555,0.0138421991452513
"228",1.80284896948728e-06,1.70151057005751e-08,0.980544445668945,0.0194537344669797
"229",4.36167729060866e-05,1.15020440732744e-05,0.731045086424102,0.268899794758919
"230",1.71743598756318e-06,1.93170178932911e-08,0.982560681410978,0.0174375818360165
"231",2.17008817069352e-05,1.698968216301e-06,0.947757129649121,0.0522194705009562
"232",2.66623022554576e-06,8.12598046535225e-07,0.663710360824306,0.336286160347422
"233",3.10896156165836e-05,3.00783000431238e-06,0.969810621814394,0.0301552807399852
"234",1.0588961125999e-05,3.70823654095258e-07,0.981667714226801,0.0183213259884192
"235",3.33228716917708e-05,3.33418132312332e-06,0.980442449929938,0.0195208930170468
"236",2.1895392006963e-05,1.56803804927281e-06,0.98333621165188,0.0166403249180636
"237",1.03411753129429e-05,4.15205517443734e-07,0.99189913336738,0.00809011025178934
"238",0.000623106142967693,2.08401117489217e-05,0.990385188349564,0.00897086539571967
"239",0.0176230145438125,0.00223628521088344,0.967775229338662,0.0123654709066419
"240",0.655703799788309,0.295605696256311,0.0478269010211288,0.000863602934251753
"241",0.000203414499793552,2.41160951091337e-05,0.986929864338794,0.0128426050663033
"242",0.000437508075041752,4.81534685115608e-05,0.989060670527751,0.0104536679286958
"243",4.57511623176827e-06,8.78410926628863e-08,0.997791414218341,0.0022039228243342
"244",1.5829928427148e-06,1.02201013827747e-08,0.99928686026403,0.000711546523025948
"245",1.75051258767657e-07,1.55275449635156e-10,0.999808284887063,0.000191539906402517
"246",2.06427642346185e-06,1.725896355245e-08,0.999045389690718,0.000952528773895103
"247",7.18712563996491e-08,2.52909295740239e-11,0.999896314798596,0.000103613304857032
"248",1.50631799784588e-06,9.55357785051476e-09,0.999358237053357,0.000640247075067
"249",1.00944815161045e-07,6.84953086795344e-11,0.999609046324061,0.000390852662628724
"250",1.12910377450439e-06,5.3965168430236e-09,0.999497125866773,0.000501739632935309
"251",1.86025468698999e-07,8.31898998210243e-10,0.991310399593547,0.00868941354908474
"252",5.30336668787708e-07,2.34903336733e-09,0.992245099079109,0.00775436823518875
"253",2.80973879326943e-08,2.26471627334407e-10,0.923156325932001,0.0768436457441393
"254",1.30696639567937e-07,2.93275347814796e-09,0.90416793229265,0.0958319340779565
"255",1.09995534402116e-07,1.68330046001227e-09,0.910265322103076,0.0897345662180896
"256",0.000856475317964809,5.16126945222857e-05,0.994197723770645,0.00489418821686808
"257",0.000149434034321622,3.54988121280281e-05,0.938836002486717,0.0609790646668335
"258",0.00331655918664127,0.000122826692781925,0.993696697178308,0.00286391694226876
"259",0.394158873963329,0.0933046537719152,0.508984707955599,0.00355176430915592
"260",0.363897819861827,0.121501810081749,0.505457363523731,0.00914300653269264
"261",0.692970937656973,0.276211995894367,0.0305117010892633,0.000305365359396222
"262",0.579666192985675,0.403876169958203,0.0145167852873507,0.00194085176877059
"263",0.611891512061519,0.386831295147118,0.00125929476731533,1.78980240477382e-05
"264",0.663087584236691,0.336827131663201,8.48178418272333e-05,4.66258280241732e-07
"265",0.57902240962483,0.419918175734437,0.000966289745568061,9.31248951655347e-05
"266",0.00297871073260194,0.000270831977851263,0.992274059837595,0.00447639745195198
"267",0.0037989728568078,0.000384274368617004,0.990425555485649,0.00539119728892626
"268",0.00183740977664904,0.00108124207425082,0.264182348549464,0.732898999599636
"269",0.0162894716980403,0.000814958956572761,0.979833247826782,0.00306232151860488
"270",0.00138232127256348,0.000515899315098088,0.929795158973036,0.0683066204393024
"271",0.535099044404064,0.0393556012523662,0.425096398484399,0.00044895585917012
"272",0.64125018421502,0.30217997806736,0.0557273980972779,0.000842439620342496
"273",0.507205632883012,0.0773861703325188,0.414881649582188,0.000526547202280978
"274",0.15587088671537,0.0618076969440298,0.752643370595136,0.0296780457454644
"275",0.633808136127634,0.163864798391778,0.202116251503292,0.000210813977296159
"276",0.697078584022015,0.0217588190123039,0.280892968638675,0.000269628327006218
"277",0.75310029174188,0.223011239932711,0.023867299211526,2.11691138829897e-05
"278",0.698664772697573,0.300057800714196,0.00127690602110857,5.20567122657775e-07
"279",0.608293821170727,0.389117258049329,0.00253595323268027,5.29675472637944e-05
"280",0.669501334654558,0.330373543511496,0.000125072199413234,4.96345327407236e-08
"281",0.851935652574612,0.148048025958886,1.63009746933189e-05,2.04918083822413e-08
"282",0.633848077955487,0.366149983156433,1.93864270750223e-06,2.45372202127668e-10
"283",0.607536080082303,0.392412535075341,5.08853540138319e-05,4.99488341852925e-07
"284",0.621784995423749,0.378214866956555,1.37606221439429e-07,1.34748835598225e-11
"285",0.613891009955925,0.386108891407599,9.86157708590198e-08,2.07051773854385e-11
"286",0.610619764397201,0.389377532399415,2.69168558484086e-06,1.15177996020326e-08
"287",0.617487175417731,0.382473874905501,3.86491366208821e-05,3.00540147210757e-07
"288",0.582352277146204,0.417644078696645,3.63915545823792e-06,5.00169259316619e-09
"289",0.556447327523083,0.443541793338456,1.08491115304612e-05,3.00269309729726e-08
"290",0.568954674263792,0.431032423757425,1.28404946984673e-05,6.14840847201896e-08
"291",0.59844364780947,0.401555145409381,1.20637134104033e-06,4.0980723940888e-10
"292",0.621697775735294,0.378284388519975,1.77645315011669e-05,7.12132298048955e-08
"293",0.595527905540436,0.404472006679203,8.77737936021015e-08,6.56708455613036e-12
"294",0.603080937421971,0.396918620501216,4.41921918309906e-07,1.548940123528e-10
"295",0.693738071119302,0.306248869575074,1.30198029792283e-05,3.95026449191961e-08
"296",0.591306554069708,0.408689971717011,3.46291303612868e-06,1.13002443360896e-08
"297",0.587242040513564,0.412757699868025,2.59551449638516e-07,6.69615316803807e-11
"298",0.56085131336433,0.43914163284754,7.036620646429e-06,1.7167483650604e-08
"299",0.585233900924674,0.414765421228182,6.77424667489534e-07,4.22477193469362e-10
"300",0.224777348344669,0.775222076556677,5.74815779370836e-07,2.82874315336864e-10
"301",0.664913731364404,0.33508280574863,3.45693734873917e-06,5.94961692463351e-09
"302",0.770105652191886,0.229888128490118,6.20993152119135e-06,9.3864753213905e-09
"303",1.67259159846087e-07,1.02536055896814e-09,0.725430247089502,0.274569584625978
"304",6.33988537703589e-06,1.49950331433225e-06,0.396244502312229,0.60374765829908
"305",0.000835417402822005,0.000330973113577667,0.466505929170066,0.532327680313535
"306",1.58262593515468e-05,2.44650525238456e-06,0.323560040178369,0.676421687057027
"307",0.00329902009940291,0.0352841033798103,0.00283608532635699,0.95858079119443
"308",2.83314820281262e-07,5.60748054426086e-08,0.151037498210527,0.848962162399847
"309",5.50078330958259e-06,5.4119279627817e-07,0.161035275733219,0.838958682290675
"310",0.000220949184979296,0.000104657934595108,0.0799979371442326,0.919676455736193
"311",2.67090112180022e-05,6.84591190923683e-06,0.331875180464013,0.66809126461286
"312",3.0344055188681e-07,2.96753767903489e-08,0.104514262005302,0.895485404878769
