"","(1,R1)","(2,R1)","(3,R1)"
"623",1.42127085001672e-05,0.999971574584292,1.42127072081227e-05
"624",8.41771897099572e-06,0.999983164562091,8.41771893802312e-06
"625",1.01949237547985e-06,0.999998839541146,1.40966478898158e-07
"626",0.00262800248727684,0.997216671091336,0.000155326421387228
"627",0.992321579034884,0.00725189271367346,0.000426528251442224
"628",6.4127138318909e-05,0.99992882296388,7.04989780069363e-06
"629",1.4861538423668e-05,0.999973249815065,1.18886465116639e-05
"630",2.31082506378224e-05,0.99995410622329,2.27855260723139e-05
"631",1.63976057091871e-05,0.999969921196613,1.36811976778872e-05
"632",1.24454519178244e-05,0.999975140171767,1.24143763153242e-05
"633",1.82820315985209e-05,0.999963511323585,1.82066448162825e-05
"634",1.03426315727173e-08,0.999999982420729,7.2366394970126e-09
"635",5.34723216275357e-07,0.999998931109414,5.34167369785997e-07
"636",0.00193565885588908,0.996128682596875,0.00193565854723631
"637",5.39570865793649e-07,0.999998924018508,5.3641062635019e-07
"638",1.65086561440849e-05,0.999966982897541,1.65084463150499e-05
"639",5.06067449449627e-05,0.999898786518931,5.06067361242042e-05
"640",1.7796486624265e-05,0.999964407030402,1.77964829739481e-05
"641",1.09563760174991e-05,0.999978087248165,1.09563758177502e-05
"642",2.65399125828012e-06,0.999995962065853,1.3839428889078e-06
"643",5.13195329789964e-05,0.999897415535033,5.12649319881883e-05
"644",8.22920899058103e-06,0.99999097823674,7.92554269487042e-07
"645",4.90293131144589e-05,0.999902334368524,4.86363183611759e-05
"646",0.000405175437639669,0.999577482094279,1.73424680808856e-05
"647",0.00116979254193343,0.997923998201643,0.000906209256423381
"648",0.0197616469576367,0.979908969260617,0.000329383781746192
"649",0.000768905656274024,0.999185779933619,4.53144101074274e-05
"650",0.929523939222567,0.0693790929765143,0.00109696780091838
"651",1.66552112014385e-08,0.999999966709907,1.66348817759414e-08
"652",2.7683558707983e-07,0.999999452716748,2.70447665478166e-07
"653",2.4008065715082e-05,0.999951985465686,2.40064685987781e-05
"654",2.5907415305839e-05,0.999948185182336,2.59074023586071e-05
"655",3.23403219766069e-05,0.999935319374417,3.23403036063271e-05
"656",9.91298164502985e-07,0.999998454294109,5.54407726397333e-07
"657",1.4143791336713e-05,0.999971787160412,1.40690482509123e-05
"658",3.48779529211064e-05,0.999930245357086,3.48766899929724e-05
"659",7.09539576250932e-06,0.999985809555692,7.09504854500191e-06
"660",5.01377866013504e-06,0.999989972496459,5.01372488061446e-06
"661",0.000138559548859745,0.999846813241523,1.46272096171479e-05
"662",0.0402385569732088,0.958697447175132,0.00106399585165931
"663",3.29984131386049e-05,0.999949665123168,1.7336463693186e-05
"664",2.85962477996203e-05,0.999943470111907,2.7933640293209e-05
"665",0.000716359613191378,0.998578036201579,0.000705604185229216
"666",9.40914988829641e-09,0.999999981181896,9.40895431887609e-09
"667",3.00564331865357e-07,0.999999398912706,3.00522962224332e-07
"668",9.55884198473397e-05,0.999808823163347,9.55884168055319e-05
"669",0.000470282281747035,0.999059435437098,0.000470282281155495
"670",1.19628706281587e-07,0.99999976418533,1.16185963591059e-07
"671",9.01716444384461e-06,0.99998196589183,9.01694372608026e-06
"672",5.1285610954169e-05,0.999897428803808,5.12855852377675e-05
"673",4.3705606139615e-05,0.999912588795089,4.37055987715293e-05
"674",1.95657629717062e-07,0.999999717045461,8.72969092686155e-08
"675",1.64654562329407e-05,0.999967084412792,1.6450130974574e-05
"676",5.18106822704575e-05,0.999896380164863,5.1809152866706e-05
"677",1.81623693279776e-05,0.999979714350386,2.12328028556273e-06
"678",1.79848153531598e-05,0.999964360247418,1.76549372291594e-05
"679",1.69439011816328e-05,0.999966145510432,1.69105883862277e-05
"680",0.00150153941199052,0.99839467671281,0.000103783875199568
"681",0.827095784415079,0.163528630352305,0.00937558523261616
"682",0.000407825758354788,0.999532879713881,5.92945277644444e-05
"683",0.000687542896294378,0.99892062025114,0.000391836852565574
"684",0.00529507933703626,0.989700728009658,0.00500419265330595
"685",0.129284312086284,0.741718398791691,0.128997289122025
"686",1.25672566901953e-07,0.999999748654557,1.25672875684779e-07
"687",2.34858055333944e-05,0.999953028388884,2.34858055830124e-05
"688",2.85189386241378e-05,0.999942962122751,2.85189386246478e-05
"689",4.69236024469254e-05,0.999906152795105,4.69236024482368e-05
"690",6.18412115680613e-07,0.999998763151605,6.18436279426571e-07
"691",0.000421311018706205,0.999157377948563,0.000421311032730472
"692",5.09804787653856e-05,0.999898039041993,5.09804792420763e-05
"693",0.0111718597815114,0.977656280423606,0.0111718597948824
"694",0.268234298031485,0.463531403924138,0.268234298044377
"695",1.18538244932434e-06,0.999997628345166,1.18627238472526e-06
"696",5.53631220645124e-05,0.999889273728673,5.53631492627797e-05
"697",4.4793658435861e-06,0.999991017442108,4.50319204855719e-06
"698",3.16247063542928e-06,0.99999367504274,3.16248662470632e-06
"699",2.02317987796443e-06,0.99999506673647,2.91008365188733e-06
"700",3.151375493137e-05,0.999936898233331,3.15880117376593e-05
"701",2.29167048553969e-06,0.999968756026312,2.89523032021331e-05
"702",0.000628122868804998,0.969132704280081,0.0302391728511136
"703",3.08813596853342e-07,0.99999812717022,1.56401618286831e-06
"704",7.2986920660076e-06,0.999985394816327,7.30649160705776e-06
"705",8.6301408322542e-08,0.999995000342899,4.91335569312791e-06
"706",1.21952458440148e-05,0.999974928342989,1.28764111671474e-05
"707",8.39886316923681e-07,0.999414418762425,0.000584741351257851
"708",0.000451773720771197,0.979501429781931,0.0200467964972977
"709",3.23833996775368e-06,0.998857158530392,0.00113960312964024
"710",9.01814738824601e-06,0.999816866196326,0.00017411565628576
"711",0.000147025371609422,0.908566354692075,0.0912866199363152
"712",0.000321405523507001,0.901812443593968,0.0978661508825255
"713",6.17054124180064e-09,0.999999987659625,6.16983353701494e-09
"714",8.64037643738006e-07,0.999998271924732,8.64037624608898e-07
"715",7.04889806272226e-05,0.999859022038746,7.04889806269845e-05
"716",2.35933125185203e-07,0.999999528133749,2.35933126163716e-07
"717",0.000142054701562641,0.999715890596874,0.000142054701562839
"718",2.1871276480326e-08,0.999999956257362,2.18713617333617e-08
"719",1.21289914058828e-06,0.999997574201692,1.21289916722444e-06
"720",8.59960900542779e-06,0.999982800781984,8.59960901010193e-06
"721",0.000106779750565857,0.999786440498868,0.000106779750566399
"722",9.80397224221113e-05,0.999803920555156,9.80397224223725e-05
"723",3.52635965044121e-07,0.999999294699334,3.52664700796936e-07
"724",0.00010013275305456,0.999799734492836,0.000100132754109174
"725",9.23767189372762e-07,0.99999815198549,9.2424732067465e-07
"726",1.79310557664976e-05,0.999964137887168,1.7931057065245e-05
"727",2.63180802910214e-07,0.99999945948874,2.77330457316974e-07
"728",1.11119710809554e-05,0.999977774890374,1.11131385453697e-05
