"","(1,R1)","(2,R1)","(3,R1)"
"574",0.58372927084215,4.96772243400297e-05,0.41622105193351
"575",3.63164894181398e-05,0.0439200702565711,0.956043613254011
"576",0.00251352026785011,0.932856380191585,0.0646300995405646
"577",0.592024916236063,0.0488564540276853,0.359118629736252
"578",0.981884248189224,0.000101726063102821,0.0180140257476728
"579",0.862601916838997,0.000809658401011705,0.136588424759992
"580",0.953522505048337,0.000104930784864062,0.0463725641667993
"581",0.953362801237103,4.46060678324664e-06,0.0466327381561132
"582",0.972630914725442,2.74490275901662e-06,0.0273663403717986
"583",0.985413368605923,1.50409077943751e-05,0.0145715904862828
"584",0.994508655735625,9.53156373740971e-06,0.0054818127006375
"585",0.971520335792874,8.73759250343103e-07,0.0284787904478761
"586",0.998301789533234,2.90603489365594e-06,0.00169530443187249
"587",0.976821384344058,2.09639351240885e-06,0.0231765192624295
"588",0.988204894488665,1.35292596253286e-05,0.0117815762517094
"589",5.61427209454354e-05,0.978940135781701,0.0210037214973536
"590",2.08643575030132e-05,0.994832121413455,0.00514701422904194
"591",1.40485352240641e-05,0.998929040612361,0.00105691085241519
"592",1.49311722642731e-05,0.998839762048723,0.00114530677901298
"593",0.000123996004442361,0.972689049073516,0.0271869549220417
"594",0.0178841498973817,0.870151386077447,0.111964464025171
"595",0.950868070951611,0.000569338977977543,0.0485625900704117
"596",0.00930847908002735,0.959689461718224,0.0310020592017481
"597",0.000189241260494883,0.971750271616166,0.0280604871233388
"598",1.32731654324157e-05,0.998976622507418,0.0010101043271495
"599",1.56772808062457e-05,0.999195003964185,0.000789318755009071
"600",4.00143364242673e-07,0.999889933977509,0.000109665879126683
"601",2.51557297767204e-07,0.999912589556889,8.71588858133997e-05
"602",0.00456037446689005,0.911069857025624,0.0843697685074861
"603",0.914968922181301,0.0014110804992781,0.0836199973194209
"604",0.00466836654668529,0.922552953420284,0.0727786800330302
"605",8.89868413529669e-05,0.996339356811293,0.00357165634735358
"606",0.043249356660297,0.824554728833409,0.132195914506294
"607",3.90724954908593e-09,0.999996368655416,3.62743733429813e-06
"608",5.74837935085973e-07,0.999860786362294,0.000138638799770839
"609",1.12789098285241e-05,0.999360320183582,0.000628400906589234
"610",6.54849996769739e-07,0.999864006308739,0.000135338841264268
"611",2.67133622240545e-06,0.999658593960167,0.000338734703611048
"612",1.50278792448964e-06,0.999762833847907,0.000235663364168102
"613",1.67439096767969e-06,0.999717570536259,0.000280755072773558
"614",2.16686395662633e-08,0.999981958945726,1.80193856344092e-05
"615",3.25567659180028e-07,0.999886745119575,0.00011292931276583
"616",3.90509432549528e-06,0.999446116928854,0.000549977976820595
"617",2.37751664377326e-07,0.999907551077265,9.22111710704786e-05
"618",3.41357918400805e-06,0.99949250813169,0.00050407828912566
"619",1.31577119733699e-08,0.999991731201109,8.25564117877084e-06
"620",3.25850020654689e-06,0.999525723702217,0.000471017797576659
"621",4.53161241348269e-06,0.999671555952461,0.000323912435125453
"622",3.64105215172208e-06,0.999502329049717,0.000494029898131449
"623",2.24799296265074e-06,0.999646909337999,0.000350842669038355
"624",1.26734224404633e-06,0.999773433261283,0.000225299396473325
"625",1.03495129406119e-07,0.999973337978128,2.65585267423537e-05
"626",0.000706988715946236,0.985420653467332,0.0138723578167222
"627",0.909451616918925,0.00169161406997051,0.0888567690111042
"628",1.26195983298015e-05,0.99865533151247,0.00133204888920004
"629",2.63162027094065e-06,0.999541228472201,0.000456139907528474
"630",3.33550355773433e-06,0.999491251381964,0.0005054131144787
"631",3.02793877391322e-06,0.999518096727862,0.000478875333364273
"632",2.41294632509854e-06,0.999709250316934,0.000288336736741085
"633",3.20434333867874e-06,0.999588247888175,0.000408547768486613
"634",7.8417496727028e-10,0.999999123542812,8.75673013108672e-07
"635",3.88576520248699e-08,0.999984349372786,1.56117695623334e-05
"636",0.000664111603852156,0.991957498419094,0.00737838997705393
"637",3.89124472514913e-08,0.99997514529893,2.48157886225238e-05
"638",2.04030572779381e-06,0.999620698972607,0.000377260721664752
"639",9.76449133072159e-06,0.999160344274417,0.000829891234252318
"640",3.25319378160094e-06,0.999596043013199,0.000400703793019755
"641",1.55855919082918e-06,0.99971020313177,0.000288238309039378
"642",2.38033497400915e-07,0.999791706789187,0.00020805517731576
"643",9.73404739025358e-06,0.999158180405969,0.000832085546640206
"644",6.26147627829516e-07,0.99957944731783,0.000419926534541841
"645",9.03638197167448e-06,0.999166477157514,0.000824486460514181
"646",5.61538231723005e-05,0.995800565428133,0.00414328074869491
"647",0.000408536074430389,0.99314565007523,0.00644581385033939
"648",0.00710128690488938,0.923120314987186,0.0697783981079245
"649",0.000216520230893488,0.993298225887828,0.00648525388127814
"650",0.610798784379223,0.0339735229004315,0.355227692720346
"651",1.19951023491537e-09,0.999999255502102,7.43298387565428e-07
"652",2.12023539346997e-08,0.99998363216682,1.63466308258623e-05
